Id,MemberId,LoanAmount,TransactionDate,MaturityDate,LoanStatus,InitialInterestAmount,ProductId,RepaymentAmount,RepaymentDate,RepaymentType
21907,989,4000.0,2025-09-10 09:41:44.349948+00:00,2025-10-10 09:41:44.345665+00:00,fully_settled,580.0,8,50.0,2025-09-10 19:12:05.760911+00:00,self_loan_repayment
20277,982,6000.0,2025-08-26 15:57:43.281926+00:00,2025-09-25 15:57:43.277022+00:00,fully_settled,870.0,8,200.0,2025-09-07 07:20:07.163916+00:00,self_loan_repayment
20277,982,6000.0,2025-08-26 15:57:43.281926+00:00,2025-09-25 15:57:43.277022+00:00,fully_settled,870.0,8,500.0,2025-09-08 08:39:51.276290+00:00,self_loan_repayment
250,78,500.0,2024-12-30 05:11:30.688373+00:00,2025-01-28 00:00:00+00:00,fully_settled,62.5,1,562.5,2025-09-08 13:40:06.036093+00:00,allocation_repayment
204,78,1500.0,2024-12-09 13:59:21.809632+00:00,2024-12-28 00:00:00+00:00,fully_settled,187.5,1,518.5,2025-09-08 13:41:37.881347+00:00,allocation_repayment
204,78,1500.0,2024-12-09 13:59:21.809632+00:00,2024-12-28 00:00:00+00:00,fully_settled,187.5,1,168.0,2025-09-08 13:42:00.084210+00:00,allocation_repayment
204,78,1500.0,2024-12-09 13:59:21.809632+00:00,2024-12-28 00:00:00+00:00,fully_settled,187.5,1,1.0,2025-09-08 13:42:14.418886+00:00,allocation_repayment
905,287,950.0,2025-03-01 10:42:24.851618+00:00,2025-03-28 00:00:00+00:00,fully_settled,118.75,1,1.0,2025-09-11 07:25:21.148658+00:00,allocation_repayment
20277,982,6000.0,2025-08-26 15:57:43.281926+00:00,2025-09-25 15:57:43.277022+00:00,fully_settled,870.0,8,200.0,2025-09-09 06:23:15.782872+00:00,self_loan_repayment
1413,19,2000.0,2025-03-15 06:44:45.079939+00:00,2025-03-28 00:00:00+00:00,fully_settled,250.0,1,2250.0,2025-09-09 12:30:42.299813+00:00,allocation_repayment
18826,976,3500.0,2025-08-08 08:18:13.279310+00:00,2025-09-07 08:18:13.273793+00:00,fully_settled,647.5,16,800.0,2025-09-09 11:54:07.146955+00:00,self_loan_repayment
1413,19,2000.0,2025-03-15 06:44:45.079939+00:00,2025-03-28 00:00:00+00:00,fully_settled,250.0,1,2250.0,2025-09-09 12:31:43.407083+00:00,allocation_repayment
20277,982,6000.0,2025-08-26 15:57:43.281926+00:00,2025-09-25 15:57:43.277022+00:00,fully_settled,870.0,8,180.0,2025-09-09 20:17:05.761837+00:00,self_loan_repayment
905,287,950.0,2025-03-01 10:42:24.851618+00:00,2025-03-28 00:00:00+00:00,fully_settled,118.75,1,1068.75,2025-09-09 12:32:41.688455+00:00,allocation_repayment
21393,976,1500.0,2025-09-06 18:15:56.898863+00:00,2025-10-06 18:15:56.892885+00:00,fully_settled,277.5,16,1000.0,2025-09-10 11:33:00.543411+00:00,self_loan_repayment
856,287,1200.0,2025-02-25 08:50:58.877307+00:00,2025-02-28 00:00:00+00:00,fully_settled,150.0,1,1000.0,2025-09-11 07:31:20.043608+00:00,allocation_repayment
856,287,1200.0,2025-02-25 08:50:58.877307+00:00,2025-02-28 00:00:00+00:00,fully_settled,150.0,1,350.0,2025-09-11 07:31:50.902703+00:00,allocation_repayment
596,287,1200.0,2025-02-15 11:46:47.524566+00:00,2025-02-28 00:00:00+00:00,fully_settled,150.0,1,1350.0,2025-09-11 07:32:44.804080+00:00,allocation_repayment
589,287,600.0,2025-02-14 13:19:30.443140+00:00,2025-02-28 00:00:00+00:00,fully_settled,75.0,1,675.0,2025-09-11 07:33:56.658287+00:00,allocation_repayment
18162,881,6000.0,2025-08-02 09:40:20.186150+00:00,2025-09-01 09:40:20.182257+00:00,fully_settled,750.0,10,6750.0,2025-09-11 11:26:40.412932+00:00,self_loan_repayment
19492,881,5000.0,2025-08-16 16:28:09.486278+00:00,2025-09-15 16:28:09.479950+00:00,fully_settled,625.0,10,5625.0,2025-09-11 11:20:42.076264+00:00,self_loan_repayment
6050,881,1000.0,2025-07-01 07:31:13.125226+00:00,2025-07-28 00:00:00+00:00,fully_settled,125.0,10,1125.0,2025-09-11 11:24:20.230943+00:00,self_loan_repayment
21907,989,4000.0,2025-09-10 09:41:44.349948+00:00,2025-10-10 09:41:44.345665+00:00,fully_settled,580.0,8,300.0,2025-09-11 20:39:45.076679+00:00,self_loan_repayment
20277,982,6000.0,2025-08-26 15:57:43.281926+00:00,2025-09-25 15:57:43.277022+00:00,fully_settled,870.0,8,200.0,2025-09-11 12:27:28.729488+00:00,self_loan_repayment
21127,68,2000.0,2025-09-05 05:11:09.648563+00:00,2025-10-05 05:11:09.641324+00:00,fully_settled,370.0,4,2370.0,2025-09-11 14:14:49.516744+00:00,self_loan_repayment
27,42,2000.0,2024-11-25 14:06:36.817676+00:00,2024-11-28 00:00:00+00:00,fully_settled,250.0,1,2250.0,2025-09-12 11:03:33.603478+00:00,allocation_repayment
20666,946,3700.0,2025-08-29 21:24:12.186469+00:00,2025-09-28 21:24:12.179833+00:00,fully_settled,684.5,4,2000.0,2025-09-11 19:22:07.471859+00:00,self_loan_repayment
21907,989,4000.0,2025-09-10 09:41:44.349948+00:00,2025-10-10 09:41:44.345665+00:00,fully_settled,580.0,8,300.0,2025-09-12 08:04:58.508097+00:00,self_loan_repayment
1122,157,1700.0,2025-03-09 08:48:37.771894+00:00,2025-03-28 00:00:00+00:00,overdue,314.5,4,12.0,2025-09-12 11:29:26.442052+00:00,self_loan_repayment
12,9,2000.0,2024-11-21 11:51:31.003945+00:00,2024-11-28 00:00:00+00:00,fully_settled,250.0,1,2250.0,2025-09-13 07:04:32.197591+00:00,allocation_repayment
20947,68,2000.0,2025-09-02 06:18:23.520700+00:00,2025-10-02 06:18:23.515171+00:00,fully_settled,370.0,4,2370.0,2025-09-13 08:54:07.068207+00:00,self_loan_repayment
21907,989,4000.0,2025-09-10 09:41:44.349948+00:00,2025-10-10 09:41:44.345665+00:00,fully_settled,580.0,8,300.0,2025-09-13 16:41:02.237583+00:00,self_loan_repayment
20711,68,2000.0,2025-08-30 10:15:01.691780+00:00,2025-09-29 10:15:01.686494+00:00,overdue,370.0,4,750.0,2025-09-15 12:41:07.062190+00:00,self_loan_repayment
403,96,2000.0,2025-01-25 11:11:59.196276+00:00,2025-01-28 00:00:00+00:00,fully_settled,250.0,1,2250.0,2025-09-16 10:27:49.875834+00:00,allocation_repayment
5955,897,375.0,2025-06-19 11:24:57.653582+00:00,2025-06-28 00:00:00+00:00,fully_settled,46.875,10,40.0,2025-09-22 08:02:58.634218+00:00,self_loan_repayment
48820,96,2000.0,2025-09-16 13:48:32.512851+00:00,2025-10-16 13:48:32.505300+00:00,fully_settled,250.0,1,1500.0,2025-09-16 16:22:28.670519+00:00,self_loan_repayment
21907,989,4000.0,2025-09-10 09:41:44.349948+00:00,2025-10-10 09:41:44.345665+00:00,fully_settled,580.0,8,430.0,2025-09-16 20:53:34.461589+00:00,self_loan_repayment
23946,982,2000.0,2025-09-12 08:42:57.117397+00:00,2025-10-12 08:42:57.111593+00:00,fully_settled,290.0,8,200.0,2025-09-17 06:49:51.503206+00:00,self_loan_repayment
20277,982,6000.0,2025-08-26 15:57:43.281926+00:00,2025-09-25 15:57:43.277022+00:00,fully_settled,870.0,8,150.0,2025-09-20 11:16:51.582478+00:00,self_loan_repayment
21907,989,4000.0,2025-09-10 09:41:44.349948+00:00,2025-10-10 09:41:44.345665+00:00,fully_settled,580.0,8,210.0,2025-09-17 12:03:30.416725+00:00,self_loan_repayment
20322,974,3000.0,2025-08-27 06:57:23.507062+00:00,2025-09-26 06:57:23.500979+00:00,fully_settled,555.0,16,3555.0,2025-09-18 14:04:42.237415+00:00,self_loan_repayment
21036,974,5000.0,2025-09-03 09:54:56.105830+00:00,2025-10-03 09:54:56.101721+00:00,fully_settled,925.0,16,5925.0,2025-09-18 14:29:11.127481+00:00,self_loan_repayment
19873,886,10000.0,2025-08-22 05:24:57.088394+00:00,2025-09-21 05:24:57.083232+00:00,fully_settled,1250.0,10,10000.0,2025-09-19 15:14:47.740066+00:00,self_loan_repayment
21268,975,5000.0,2025-09-06 06:08:43.893064+00:00,2025-10-06 06:08:43.885895+00:00,fully_settled,925.0,16,5925.0,2025-09-18 14:33:19.562090+00:00,self_loan_repayment
20572,974,2000.0,2025-08-29 18:44:17.423290+00:00,2025-09-28 18:44:17.419013+00:00,fully_settled,370.0,16,2370.0,2025-09-18 14:34:13.627977+00:00,self_loan_repayment
20717,808,15000.0,2025-08-30 11:07:52.905224+00:00,2025-09-29 11:07:52.899658+00:00,fully_settled,2775.0,4,2.0,2025-09-18 23:15:48.701185+00:00,allocation_repayment
20717,808,15000.0,2025-08-30 11:07:52.905224+00:00,2025-09-29 11:07:52.899658+00:00,fully_settled,2775.0,4,14220.0,2025-09-18 23:16:15.543014+00:00,allocation_repayment
20896,808,5000.0,2025-09-01 16:00:48.536643+00:00,2025-10-01 16:00:48.530273+00:00,fully_settled,925.0,4,5925.0,2025-09-18 23:16:59.773113+00:00,allocation_repayment
20717,808,15000.0,2025-08-30 11:07:52.905224+00:00,2025-09-29 11:07:52.899658+00:00,fully_settled,2775.0,4,3553.0,2025-09-18 23:18:17.897920+00:00,allocation_repayment
20277,982,6000.0,2025-08-26 15:57:43.281926+00:00,2025-09-25 15:57:43.277022+00:00,fully_settled,870.0,8,200.0,2025-09-21 14:33:18.328600+00:00,self_loan_repayment
19873,886,10000.0,2025-08-22 05:24:57.088394+00:00,2025-09-21 05:24:57.083232+00:00,fully_settled,1250.0,10,1250.0,2025-09-19 15:16:26.364426+00:00,self_loan_repayment
20277,982,6000.0,2025-08-26 15:57:43.281926+00:00,2025-09-25 15:57:43.277022+00:00,fully_settled,870.0,8,50.0,2025-09-20 13:22:19.452765+00:00,self_loan_repayment
20024,893,5000.0,2025-08-23 16:41:41.347595+00:00,2025-09-22 16:41:41.342592+00:00,fully_settled,625.0,10,5625.0,2025-09-19 16:39:40.906850+00:00,self_loan_repayment
20290,19,2000.0,2025-08-26 18:32:42.452892+00:00,2025-09-25 18:32:42.449241+00:00,fully_settled,250.0,1,2000.0,2025-09-19 18:56:23.538364+00:00,self_loan_repayment
20023,989,2000.0,2025-08-23 16:23:12.018025+00:00,2025-09-22 16:23:12.012364+00:00,fully_settled,290.0,8,275.0,2025-09-20 07:20:38.890690+00:00,self_loan_repayment
20023,989,2000.0,2025-08-23 16:23:12.018025+00:00,2025-09-22 16:23:12.012364+00:00,fully_settled,290.0,8,200.0,2025-09-20 22:05:30.961775+00:00,self_loan_repayment
20415,896,2200.0,2025-08-28 07:22:19.447404+00:00,2025-09-27 07:22:19.441080+00:00,fully_settled,275.0,10,2000.0,2025-09-21 09:34:40.525505+00:00,self_loan_repayment
20023,989,2000.0,2025-08-23 16:23:12.018025+00:00,2025-09-22 16:23:12.012364+00:00,fully_settled,290.0,8,300.0,2025-09-22 07:53:57.989943+00:00,self_loan_repayment
20415,896,2200.0,2025-08-28 07:22:19.447404+00:00,2025-09-27 07:22:19.441080+00:00,fully_settled,275.0,10,475.0,2025-09-21 09:40:22.905120+00:00,self_loan_repayment
21907,989,4000.0,2025-09-10 09:41:44.349948+00:00,2025-10-10 09:41:44.345665+00:00,fully_settled,580.0,8,500.0,2025-09-22 08:07:18.851132+00:00,self_loan_repayment
11781,897,400.0,2025-07-08 07:59:10.662233+00:00,2025-07-28 00:00:00+00:00,fully_settled,50.0,10,200.0,2025-09-22 07:59:18.709461+00:00,self_loan_repayment
23745,989,3000.0,2025-09-12 08:28:28.249772+00:00,2025-10-12 08:28:28.244877+00:00,fully_settled,435.0,8,500.0,2025-09-22 08:03:32.974180+00:00,self_loan_repayment
5820,892,2300.0,2025-06-06 07:08:44.576077+00:00,2025-06-28 00:00:00+00:00,fully_settled,287.5,10,1087.5,2025-09-22 11:00:27.232078+00:00,self_loan_repayment
20277,982,6000.0,2025-08-26 15:57:43.281926+00:00,2025-09-25 15:57:43.277022+00:00,fully_settled,870.0,8,600.0,2025-09-22 16:52:23.547779+00:00,self_loan_repayment
5977,23,30.0,2025-06-22 14:55:49.991184+00:00,2025-06-28 00:00:00+00:00,fully_settled,3.75,1,30.75,2025-09-23 04:43:13.833129+00:00,self_loan_repayment
6027,23,20.0,2025-06-28 09:43:34.157976+00:00,2025-07-28 00:00:00+00:00,fully_settled,2.5,1,22.5,2025-09-23 07:23:42.096192+00:00,self_loan_repayment
20277,982,6000.0,2025-08-26 15:57:43.281926+00:00,2025-09-25 15:57:43.277022+00:00,fully_settled,870.0,8,250.0,2025-09-23 08:38:23.019666+00:00,self_loan_repayment
20277,982,6000.0,2025-08-26 15:57:43.281926+00:00,2025-09-25 15:57:43.277022+00:00,fully_settled,870.0,8,50.0,2025-09-23 09:09:05.445400+00:00,self_loan_repayment
20375,97,1000.0,2025-08-27 16:12:33.839967+00:00,2025-09-26 16:12:33.834333+00:00,fully_settled,125.0,1,1125.0,2025-09-23 10:10:48.285036+00:00,self_loan_repayment
21958,889,2500.0,2025-09-10 17:17:19.478731+00:00,2025-10-10 17:17:19.473103+00:00,fully_settled,312.5,10,2812.5,2025-09-23 10:29:16.497799+00:00,self_loan_repayment
10870,902,1000.0,2025-07-05 15:25:12.861645+00:00,2025-07-28 00:00:00+00:00,fully_settled,125.0,10,425.0,2025-09-24 11:12:52.906403+00:00,self_loan_repayment
34791,889,1000.0,2025-09-13 07:12:29.393329+00:00,2025-10-13 07:12:29.386219+00:00,fully_settled,125.0,10,1125.0,2025-09-23 10:38:20.356115+00:00,self_loan_repayment
43142,889,1000.0,2025-09-14 16:18:00.807790+00:00,2025-10-14 16:18:00.803201+00:00,fully_settled,125.0,10,1125.0,2025-09-23 10:46:51.789750+00:00,self_loan_repayment
20147,944,4000.0,2025-08-25 09:58:19.643640+00:00,2025-09-24 09:58:19.638443+00:00,fully_settled,580.0,8,4580.0,2025-09-24 16:06:15.079475+00:00,self_loan_repayment
43176,889,1000.0,2025-09-14 16:22:48.473552+00:00,2025-10-14 16:22:48.468895+00:00,fully_settled,125.0,10,1125.0,2025-09-23 10:52:18.418453+00:00,self_loan_repayment
18264,902,500.0,2025-08-03 07:24:40.010321+00:00,2025-09-02 07:24:40.004457+00:00,fully_settled,62.5,10,562.5,2025-09-24 11:14:46.221826+00:00,self_loan_repayment
51301,889,500.0,2025-09-17 09:16:02.110213+00:00,2025-10-17 09:16:02.105689+00:00,fully_settled,62.5,10,562.5,2025-09-23 11:02:22.501137+00:00,self_loan_repayment
48196,889,300.0,2025-09-16 11:18:36.884889+00:00,2025-10-16 11:18:36.880352+00:00,fully_settled,37.5,10,337.5,2025-09-23 12:09:34.230495+00:00,self_loan_repayment
21150,889,1500.0,2025-09-05 08:24:43.317459+00:00,2025-10-05 08:24:43.313692+00:00,fully_settled,187.5,10,1687.5,2025-09-23 12:41:41.259484+00:00,self_loan_repayment
20167,943,7000.0,2025-08-25 13:45:18.857810+00:00,2025-09-24 13:45:18.852258+00:00,fully_settled,1015.0,8,8015.0,2025-09-24 11:17:13.748185+00:00,self_loan_repayment
19604,889,600.0,2025-08-18 09:05:54.230397+00:00,2025-09-17 09:05:54.224501+00:00,fully_settled,75.0,10,675.0,2025-09-23 12:47:04.188817+00:00,self_loan_repayment
19706,889,400.0,2025-08-19 17:50:45.229617+00:00,2025-09-18 17:50:45.225161+00:00,fully_settled,50.0,10,450.0,2025-09-23 12:49:47.435783+00:00,self_loan_repayment
20852,933,3000.0,2025-09-01 05:57:52.223724+00:00,2025-10-01 05:57:52.219295+00:00,fully_settled,435.0,8,3435.0,2025-09-24 09:49:34.029414+00:00,self_loan_repayment
20290,19,2000.0,2025-08-26 18:32:42.452892+00:00,2025-09-25 18:32:42.449241+00:00,fully_settled,250.0,1,250.0,2025-09-24 13:15:51.890640+00:00,self_loan_repayment
20680,933,500.0,2025-08-30 04:44:26.116270+00:00,2025-09-29 04:44:26.110701+00:00,fully_settled,72.5,8,572.5,2025-09-24 09:54:45.450960+00:00,self_loan_repayment
20448,933,500.0,2025-08-28 14:45:00.695331+00:00,2025-09-27 14:45:00.687579+00:00,fully_settled,72.5,8,572.5,2025-09-24 09:57:35.617554+00:00,self_loan_repayment
16457,953,7500.0,2025-07-24 06:40:57.856066+00:00,2025-07-28 00:00:00+00:00,overdue,1387.5,13,4888.0,2025-09-25 10:12:05.306730+00:00,self_loan_repayment
20162,933,6000.0,2025-08-25 13:05:43.963165+00:00,2025-09-24 13:05:43.958305+00:00,fully_settled,870.0,8,6870.0,2025-09-24 09:59:43.960483+00:00,self_loan_repayment
18865,962,1000.0,2025-08-08 16:16:51.587221+00:00,2025-09-07 16:16:51.579713+00:00,fully_settled,185.0,14,1185.0,2025-09-24 14:37:37.883498+00:00,self_loan_repayment
21182,985,2500.0,2025-09-05 11:41:05.855446+00:00,2025-10-05 11:41:05.850814+00:00,fully_settled,362.5,8,2862.5,2025-09-24 16:51:06.604904+00:00,self_loan_repayment
18724,962,3000.0,2025-08-07 06:40:03.285464+00:00,2025-09-06 06:40:03.280859+00:00,fully_settled,555.0,14,3555.0,2025-09-24 14:39:00.287517+00:00,self_loan_repayment
18687,962,2000.0,2025-08-06 18:28:04.266135+00:00,2025-09-05 18:28:04.262347+00:00,fully_settled,370.0,14,2370.0,2025-09-24 14:40:40.099640+00:00,self_loan_repayment
18614,962,5000.0,2025-08-06 09:44:37.789533+00:00,2025-09-05 09:44:37.785904+00:00,fully_settled,925.0,14,5925.0,2025-09-24 14:41:59.319197+00:00,self_loan_repayment
18607,962,1000.0,2025-08-06 09:02:35.186925+00:00,2025-09-05 09:02:35.181664+00:00,fully_settled,185.0,14,1185.0,2025-09-24 14:43:32.578761+00:00,self_loan_repayment
15461,97,600.0,2025-07-18 13:06:34.001568+00:00,2025-07-28 00:00:00+00:00,fully_settled,75.0,1,675.0,2025-09-25 06:40:56.777092+00:00,self_loan_repayment
15524,97,400.0,2025-07-18 18:48:39.963393+00:00,2025-07-28 00:00:00+00:00,fully_settled,50.0,1,400.0,2025-09-25 08:19:37.619837+00:00,self_loan_repayment
66090,989,2000.0,2025-09-22 08:02:04.292114+00:00,2025-10-22 08:02:04.285676+00:00,fully_settled,290.0,8,400.0,2025-09-25 10:16:16.099580+00:00,self_loan_repayment
16300,957,5000.0,2025-07-23 04:47:55.303816+00:00,2025-07-28 00:00:00+00:00,overdue,925.0,13,4000.0,2025-09-25 09:56:27.722873+00:00,self_loan_repayment
20419,95,2000.0,2025-08-28 07:34:37.050902+00:00,2025-09-27 07:34:37.046139+00:00,fully_settled,250.0,1,2250.0,2025-09-25 10:26:45.689953+00:00,self_loan_repayment
23745,989,3000.0,2025-09-12 08:28:28.249772+00:00,2025-10-12 08:28:28.244877+00:00,fully_settled,435.0,8,400.0,2025-09-25 10:17:31.376066+00:00,self_loan_repayment
20152,876,7000.0,2025-08-25 10:23:14.304770+00:00,2025-09-24 10:23:14.300984+00:00,fully_settled,875.0,10,7875.0,2025-09-25 11:23:23.605210+00:00,self_loan_repayment
5957,23,50.0,2025-06-19 15:30:12.014595+00:00,2025-06-28 00:00:00+00:00,fully_settled,6.25,1,56.25,2025-09-25 10:26:54.566150+00:00,self_loan_repayment
47933,876,1000.0,2025-09-16 09:48:54.571762+00:00,2025-10-16 09:48:54.565508+00:00,fully_settled,125.0,10,1125.0,2025-09-25 11:22:03.541726+00:00,self_loan_repayment
20889,23,2000.0,2025-09-01 13:45:15.839229+00:00,2025-10-01 13:45:15.834397+00:00,overdue,250.0,1,25.0,2025-09-25 10:30:54.042565+00:00,self_loan_repayment
20889,23,2000.0,2025-09-01 13:45:15.839229+00:00,2025-10-01 13:45:15.834397+00:00,overdue,250.0,1,30.0,2025-09-25 11:33:59.522001+00:00,self_loan_repayment
18649,961,7000.0,2025-08-06 14:49:33.341098+00:00,2025-09-05 14:49:33.337374+00:00,fully_settled,1295.0,14,8295.0,2025-09-27 08:05:04.688362+00:00,self_loan_repayment
20277,982,6000.0,2025-08-26 15:57:43.281926+00:00,2025-09-25 15:57:43.277022+00:00,fully_settled,870.0,8,500.0,2025-09-27 12:23:36.283512+00:00,self_loan_repayment
5982,935,4000.0,2025-06-23 11:38:01.767511+00:00,2025-06-28 00:00:00+00:00,overdue,580.0,8,500.0,2025-09-29 07:38:16.617412+00:00,self_loan_repayment
19907,942,2500.0,2025-08-22 15:30:50.292654+00:00,2025-09-21 15:30:50.288078+00:00,fully_settled,362.5,8,2862.5,2025-09-30 16:19:15.234287+00:00,self_loan_repayment
19806,985,6000.0,2025-08-21 13:28:09.653183+00:00,2025-09-20 13:28:09.647385+00:00,fully_settled,870.0,8,6870.0,2025-09-29 08:07:36.908413+00:00,self_loan_repayment
20434,1,2000.0,2025-08-28 11:27:31.679431+00:00,2025-09-27 11:27:31.673822+00:00,fully_settled,250.0,1,2250.0,2025-09-29 09:11:00.799594+00:00,allocation_repayment
19743,876,1000.0,2025-08-20 13:57:02.637924+00:00,2025-09-19 13:57:02.632795+00:00,fully_settled,125.0,10,1125.0,2025-09-29 10:43:11.164057+00:00,self_loan_repayment
21659,997,5000.0,2025-09-08 15:16:05.000419+00:00,2025-10-08 15:16:04.991879+00:00,overdue,725.0,8,800.0,2025-09-30 16:22:36.608170+00:00,self_loan_repayment
19394,876,1000.0,2025-08-15 12:44:56.425801+00:00,2025-09-14 12:44:56.420935+00:00,fully_settled,125.0,10,1125.0,2025-09-29 11:11:07.439838+00:00,self_loan_repayment
3029,1,800.0,2025-04-02 14:47:26.480474+00:00,2025-04-28 00:00:00+00:00,fully_settled,100.0,1,900.0,2025-09-29 12:08:03.286236+00:00,allocation_repayment
155,1,1000.0,2024-12-03 08:27:01.479577+00:00,2024-12-28 00:00:00+00:00,fully_settled,125.0,1,1125.0,2025-09-29 12:08:21.623268+00:00,allocation_repayment
75,1,100.0,2024-11-29 15:30:19.895239+00:00,2024-12-28 00:00:00+00:00,fully_settled,12.5,1,112.5,2025-09-29 12:08:44.963688+00:00,allocation_repayment
34,1,100.0,2024-11-27 07:58:36.227073+00:00,2024-11-28 00:00:00+00:00,fully_settled,12.5,1,112.5,2025-09-29 12:09:09.905097+00:00,allocation_repayment
20414,991,1000.0,2025-08-28 06:48:04.270561+00:00,2025-09-27 06:48:04.265398+00:00,fully_settled,145.0,8,1145.0,2025-09-29 20:19:31.092299+00:00,self_loan_repayment
20227,991,10000.0,2025-08-26 07:25:13.422184+00:00,2025-09-25 07:25:13.418142+00:00,fully_settled,1450.0,8,1450.0,2025-09-30 20:18:48.420156+00:00,self_loan_repayment
20413,991,10000.0,2025-08-28 06:46:19.272224+00:00,2025-09-27 06:46:19.267562+00:00,fully_settled,1450.0,8,1450.0,2025-09-29 20:27:49.403660+00:00,self_loan_repayment
21657,997,10000.0,2025-09-08 15:11:42.068855+00:00,2025-10-08 15:11:42.062331+00:00,overdue,1450.0,8,1700.0,2025-09-30 16:32:23.428608+00:00,self_loan_repayment
5185,891,2500.0,2025-05-12 10:33:13.620191+00:00,2025-05-28 00:00:00+00:00,fully_settled,312.5,10,2812.5,2025-09-29 21:27:08.991433+00:00,self_loan_repayment
19455,888,3675.0,2025-08-16 06:45:09.326824+00:00,2025-09-15 06:45:09.320042+00:00,overdue,459.375,10,35.0,2025-09-30 09:30:55.520633+00:00,self_loan_repayment
20535,951,5500.0,2025-08-29 12:47:38.108165+00:00,2025-09-28 12:47:38.101799+00:00,fully_settled,1017.5,13,6517.5,2025-09-30 14:07:49.525890+00:00,self_loan_repayment
21143,951,4500.0,2025-09-05 07:46:55.504563+00:00,2025-10-05 07:46:55.493895+00:00,fully_settled,832.5,13,5332.5,2025-09-30 14:10:28.770076+00:00,self_loan_repayment
20277,982,6000.0,2025-08-26 15:57:43.281926+00:00,2025-09-25 15:57:43.277022+00:00,fully_settled,870.0,8,3200.0,2025-10-01 10:22:10.546964+00:00,self_loan_repayment
20993,994,6000.0,2025-09-02 18:25:22.935985+00:00,2025-10-02 18:25:22.931330+00:00,fully_settled,1110.0,16,7110.0,2025-09-30 17:28:46.035529+00:00,self_loan_repayment
20240,991,5000.0,2025-08-26 08:37:48.379235+00:00,2025-09-25 08:37:48.373783+00:00,fully_settled,725.0,8,725.0,2025-09-30 20:24:49.459812+00:00,self_loan_repayment
20309,991,10000.0,2025-08-27 04:09:19.791443+00:00,2025-09-26 04:09:19.784750+00:00,fully_settled,1450.0,8,1500.0,2025-09-30 20:04:39.012799+00:00,self_loan_repayment
20308,991,10000.0,2025-08-27 04:07:51.909867+00:00,2025-09-26 04:07:51.902982+00:00,fully_settled,1450.0,8,1500.0,2025-09-30 20:07:28.133205+00:00,self_loan_repayment
20251,991,4000.0,2025-08-26 09:02:28.617681+00:00,2025-09-25 09:02:28.613553+00:00,fully_settled,580.0,8,500.0,2025-09-30 20:12:42.684489+00:00,self_loan_repayment
21298,4,2000.0,2025-09-06 09:22:15.421621+00:00,2025-10-06 09:22:15.416713+00:00,fully_settled,250.0,1,1.0,2025-10-01 08:20:57.821076+00:00,self_loan_repayment
6036,881,4000.0,2025-06-30 03:30:43.021986+00:00,2025-07-28 00:00:00+00:00,fully_settled,500.0,10,4500.0,2025-10-01 07:52:36.231790+00:00,self_loan_repayment
51283,881,1000.0,2025-09-17 09:12:39.295473+00:00,2025-10-17 09:12:39.287599+00:00,fully_settled,125.0,10,1125.0,2025-10-01 07:54:44.942545+00:00,self_loan_repayment
47896,881,3000.0,2025-09-16 09:33:36.476522+00:00,2025-10-16 09:33:36.472496+00:00,fully_settled,375.0,10,3375.0,2025-10-01 08:03:31.516417+00:00,self_loan_repayment
21774,990,5000.0,2025-09-09 12:49:18.192610+00:00,2025-10-09 12:49:18.187296+00:00,fully_settled,725.0,8,5725.0,2025-10-01 08:21:58.429512+00:00,self_loan_repayment
20181,936,20000.0,2025-08-25 15:48:10.075746+00:00,2025-09-24 15:48:10.072146+00:00,fully_settled,2900.0,8,5000.0,2025-10-01 12:04:07.168979+00:00,self_loan_repayment
22060,1006,7000.0,2025-09-11 16:09:26.086982+00:00,2025-10-11 16:09:26.082792+00:00,overdue,1015.0,8,815.0,2025-10-01 08:53:25.116018+00:00,self_loan_repayment
20542,948,6000.0,2025-08-29 14:15:23.109990+00:00,2025-09-28 14:15:23.105385+00:00,fully_settled,870.0,8,6870.0,2025-10-01 11:28:18.005075+00:00,self_loan_repayment
20553,6,2000.0,2025-08-29 16:04:09.334838+00:00,2025-09-28 16:04:09.330903+00:00,fully_settled,250.0,1,2250.0,2025-10-01 13:22:15.446729+00:00,allocation_repayment
23946,982,2000.0,2025-09-12 08:42:57.117397+00:00,2025-10-12 08:42:57.111593+00:00,fully_settled,290.0,8,90.0,2025-10-01 13:02:33.713248+00:00,self_loan_repayment
21574,996,5000.0,2025-09-08 07:05:32.970486+00:00,2025-10-08 07:05:32.964230+00:00,overdue,725.0,8,725.0,2025-10-01 13:12:28.887503+00:00,self_loan_repayment
68912,9,150.0,2025-09-24 10:43:46.830134+00:00,2025-10-24 10:43:46.824423+00:00,fully_settled,18.75,1,168.75,2025-10-01 13:23:17.100823+00:00,allocation_repayment
60547,9,1850.0,2025-09-20 07:20:13.554287+00:00,2025-10-20 07:20:13.549933+00:00,fully_settled,231.25,1,2081.25,2025-10-01 13:23:55.339649+00:00,allocation_repayment
18647,881,3000.0,2025-08-06 14:44:20.020470+00:00,2025-09-05 14:44:20.014302+00:00,fully_settled,375.0,10,3375.0,2025-10-01 17:08:20.091446+00:00,self_loan_repayment
20181,936,20000.0,2025-08-25 15:48:10.075746+00:00,2025-09-24 15:48:10.072146+00:00,fully_settled,2900.0,8,5000.0,2025-10-01 17:39:41.868249+00:00,self_loan_repayment
